STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
32,003,003416,3,320030034163,Block Group 3,G5030,S,416011,0,+36.2121065,-115.2352934
32,003,003426,2,320030034262,Block Group 2,G5030,S,675779,0,+36.2131521,-115.2207127
32,003,003427,1,320030034271,Block Group 1,G5030,S,506714,0,+36.2131665,-115.2124345
32,003,003426,1,320030034261,Block Group 1,G5030,S,572221,0,+36.2061918,-115.2196806
32,003,003427,2,320030034272,Block Group 2,G5030,S,695454,0,+36.2065564,-115.2104361
32,003,003419,1,320030034191,Block Group 1,G5030,S,499200,0,+36.1996641,-115.2410330
32,003,003419,2,320030034192,Block Group 2,G5030,S,339163,0,+36.1995825,-115.2353337
32,003,005807,3,320030058073,Block Group 3,G5030,S,341267,0,+36.1352386,-115.3016951
32,003,005807,4,320030058074,Block Group 4,G5030,S,326791,0,+36.1316187,-115.3017623
32,003,005808,1,320030058081,Block Group 1,G5030,S,470371,0,+36.1415113,-115.2936521
32,003,005808,2,320030058082,Block Group 2,G5030,S,449688,0,+36.1365946,-115.2926913
32,003,005808,3,320030058083,Block Group 3,G5030,S,267931,0,+36.1313694,-115.2932421
32,003,005809,2,320030058092,Block Group 2,G5030,S,264361,0,+36.1345349,-115.2811252
32,007,951404,2,320079514042,Block Group 2,G5030,S,550081051,1346005,+40.8012796,-115.3695710
32,007,951404,1,320079514041,Block Group 1,G5030,S,272951395,355286,+40.8247139,-115.5417849
32,007,951201,3,320079512013,Block Group 3,G5030,S,17109587,9466,+40.6919943,-115.5612698
32,007,951403,1,320079514031,Block Group 1,G5030,S,6366196,0,+40.7362361,-115.5985315
32,007,951403,2,320079514032,Block Group 2,G5030,S,5365044,0,+40.7520234,-115.6061183
32,005,001200,2,320050012002,Block Group 2,G5030,S,5937847,0,+38.9000063,-119.7657525
32,005,001500,3,320050015003,Block Group 3,G5030,S,5268310,0,+38.9275462,-119.7263125
32,005,001500,1,320050015001,Block Group 1,G5030,S,1843077,0,+38.9389518,-119.7524481
32,005,002200,5,320050022005,Block Group 5,G5030,S,12156240,17041,+39.0692371,-119.7542719
32,005,002200,4,320050022004,Block Group 4,G5030,S,5951532,0,+39.0335113,-119.7582184
32,001,950301,3,320019503013,Block Group 3,G5030,S,1620953,0,+39.4661424,-118.7692567
32,001,950700,3,320019507003,Block Group 3,G5030,S,169234063,269427,+39.4992340,-119.0201357
32,001,950400,1,320019504001,Block Group 1,G5030,S,33945200,85200,+39.4224362,-118.7047462
32,001,950302,2,320019503022,Block Group 2,G5030,S,473701,0,+39.4721489,-118.7862214
32,001,950100,1,320019501001,Block Group 1,G5030,S,8934646003,119558343,+39.5843947,-118.1114752
32,001,950100,2,320019501002,Block Group 2,G5030,S,644546489,25053197,+39.1998096,-118.5425149
32,001,950500,1,320019505001,Block Group 1,G5030,S,137031721,874736,+39.5386619,-118.6178804
32,001,950700,4,320019507004,Block Group 4,G5030,S,23027396,0,+39.4636392,-118.8355049
32,001,950600,3,320019506003,Block Group 3,G5030,S,7620977,64619,+39.4844305,-118.8107138
32,001,950700,2,320019507002,Block Group 2,G5030,S,4104159,0,+39.4697958,-118.8162157
32,001,950500,2,320019505002,Block Group 2,G5030,S,244081055,5353130,+39.6027990,-118.7422743
32,001,950700,1,320019507001,Block Group 1,G5030,S,806645700,24587983,+39.2845189,-118.8433090
32,001,950301,2,320019503012,Block Group 2,G5030,S,2411709,0,+39.4808704,-118.7666312
32,033,970100,2,320339701002,Block Group 2,G5030,S,2475519,0,+39.4053394,-114.7748614
32,019,960301,1,320199603011,Block Group 1,G5030,S,27071419,0,+39.2415487,-119.6684400
32,019,960301,2,320199603012,Block Group 2,G5030,S,7293385,89507,+39.2121753,-119.6527623
32,007,950200,2,320079502002,Block Group 2,G5030,S,1340917,0,+41.1071435,-114.9666429
32,007,951202,3,320079512023,Block Group 3,G5030,S,14809611,0,+40.8014244,-115.7669631
32,003,005440,2,320030054402,Block Group 2,G5030,S,3258438,0,+36.0757899,-114.9996173
32,003,005362,1,320030053621,Block Group 1,G5030,S,2913492,0,+35.9908301,-114.9727528
32,003,005860,1,320030058601,Block Group 1,G5030,S,4209300,0,+36.0736628,-115.2883188
32,003,005112,1,320030051121,Block Group 1,G5030,S,12284630,0,+36.0487198,-115.0120595
32,003,005876,1,320030058761,Block Group 1,G5030,S,987679672,0,+35.8728904,-115.5821231
32,003,003661,1,320030036611,Block Group 1,G5030,S,1341982,0,+36.2801571,-115.1440112
32,007,951600,2,320079516002,Block Group 2,G5030,S,9331423,0,+40.7042879,-116.1385593
32,007,951600,1,320079516001,Block Group 1,G5030,S,1138988002,252002,+40.6855290,-116.0170133
32,007,950900,2,320079509002,Block Group 2,G5030,S,4044225,0,+40.8256271,-115.7946571
32,011,000100,1,320110001001,Block Group 1,G5030,S,7580014241,9567267,+40.2131117,-116.3141424
32,011,000100,2,320110001002,Block Group 2,G5030,S,3234968180,1491434,+39.4232621,-116.1656073
32,007,951401,1,320079514011,Block Group 1,G5030,S,286716483,64504,+40.9387496,-115.5283817
32,007,951000,2,320079510002,Block Group 2,G5030,S,4004848,0,+40.8177793,-115.7926744
32,007,951700,1,320079517001,Block Group 1,G5030,S,581756101,1562554,+41.9279622,-116.2121705
32,007,950702,4,320079507024,Block Group 4,G5030,S,982698,0,+40.8506583,-115.7652450
32,001,950302,3,320019503023,Block Group 3,G5030,S,1607182,0,+39.4823611,-118.7873458
32,001,950600,2,320019506002,Block Group 2,G5030,S,101009582,733555,+39.5544630,-118.8095573
32,001,950302,4,320019503024,Block Group 4,G5030,S,555043,0,+39.4681160,-118.7794592
32,001,950302,5,320019503025,Block Group 5,G5030,S,951213,0,+39.4769591,-118.7897327
32,003,001718,1,320030017181,Block Group 1,G5030,S,321633,0,+36.1036542,-115.0618676
32,007,951201,1,320079512011,Block Group 1,G5030,S,31134811,3481,+40.7415958,-115.6438184
32,017,950200,1,320179502001,Block Group 1,G5030,S,11309579995,6636099,+37.4402047,-115.4264108
32,005,002300,3,320050023003,Block Group 3,G5030,S,34859211,0,+38.8927112,-119.6499743
32,005,001400,2,320050014002,Block Group 2,G5030,S,4477929,49380,+38.9571692,-119.7752643
32,005,002200,2,320050022002,Block Group 2,G5030,S,18843313,0,+39.0440455,-119.6963140
32,005,002200,3,320050022003,Block Group 3,G5030,S,53486965,461094,+38.9971348,-119.7353339
32,005,001600,2,320050016002,Block Group 2,G5030,S,52212484,1708440,+39.0650702,-119.9244898
32,005,002300,1,320050023001,Block Group 1,G5030,S,594996464,28163,+38.9962395,-119.5265604
32,005,002300,2,320050023002,Block Group 2,G5030,S,35663143,318984,+38.9345346,-119.6882668
32,005,002400,1,320050024001,Block Group 1,G5030,S,369659652,1180533,+38.8206762,-119.5898293
32,005,001800,2,320050018002,Block Group 2,G5030,S,11795811,0,+38.9688096,-119.8923822
32,031,002612,1,320310026121,Block Group 1,G5030,S,4389411,0,+39.6780507,-119.9510817
32,031,000900,2,320310009002,Block Group 2,G5030,S,571713,0,+39.5002597,-119.7977038
32,031,001300,1,320310013001,Block Group 1,G5030,S,949125,0,+39.5328834,-119.8428133
32,031,001300,2,320310013002,Block Group 2,G5030,S,639973,0,+39.5321947,-119.8352703
32,031,001400,1,320310014001,Block Group 1,G5030,S,577051,0,+39.5342344,-119.8266632
32,031,002801,1,320310028011,Block Group 1,G5030,S,1952062,0,+39.5610321,-119.7623844
32,031,002801,2,320310028012,Block Group 2,G5030,S,500232,0,+39.5546847,-119.7599266
32,031,001201,1,320310012011,Block Group 1,G5030,S,616776,0,+39.5175860,-119.8470270
32,009,950100,1,320099501001,Block Group 1,G5030,S,9277050177,18552010,+37.7789658,-117.6323824
32,031,001701,1,320310017011,Block Group 1,G5030,S,560573,0,+39.5553481,-119.7931977
32,031,002401,1,320310024011,Block Group 1,G5030,S,1340406,0,+39.5478168,-119.8551316
32,031,001801,1,320310018011,Block Group 1,G5030,S,300368,0,+39.5394842,-119.7916201
32,031,001802,1,320310018021,Block Group 1,G5030,S,458139,43436,+39.5413776,-119.7806038
32,031,001901,1,320310019011,Block Group 1,G5030,S,277349,0,+39.5423517,-119.7738306
32,031,002801,3,320310028013,Block Group 3,G5030,S,809780,0,+39.5525508,-119.7739763
32,031,002802,1,320310028021,Block Group 1,G5030,S,316264,0,+39.5467190,-119.7575414
32,031,002802,3,320310028023,Block Group 3,G5030,S,338312,0,+39.5517091,-119.7668282
32,031,002901,1,320310029011,Block Group 1,G5030,S,465653,0,+39.5600846,-119.7439687
32,031,002902,2,320310029022,Block Group 2,G5030,S,283735,0,+39.5545198,-119.7442180
32,031,002902,3,320310029023,Block Group 3,G5030,S,417319,0,+39.5500770,-119.7441683
32,031,002902,4,320310029024,Block Group 4,G5030,S,523611,0,+39.5515363,-119.7370814
32,031,002107,1,320310021071,Block Group 1,G5030,S,1774900,127559,+39.5224393,-119.7832001
32,031,002104,2,320310021042,Block Group 2,G5030,S,2091409,5340,+39.4710256,-119.7539603
32,031,003106,1,320310031061,Block Group 1,G5030,S,301833,0,+39.5542361,-119.7303000
32,031,003106,3,320310031063,Block Group 3,G5030,S,302626,0,+39.5493790,-119.7307240
32,031,001801,2,320310018012,Block Group 2,G5030,S,324498,0,+39.5407246,-119.7966384
32,031,002211,1,320310022111,Block Group 1,G5030,S,1241993,0,+39.4889301,-119.7901441
32,031,002204,2,320310022042,Block Group 2,G5030,S,1649746,0,+39.4759615,-119.7732024
32,031,002204,3,320310022043,Block Group 3,G5030,S,1882438,0,+39.4673194,-119.7790561
32,031,003110,2,320310031102,Block Group 2,G5030,S,422774,0,+39.5552867,-119.7098167
32,031,003110,1,320310031101,Block Group 1,G5030,S,633579,0,+39.5466209,-119.7086193
32,031,003108,1,320310031081,Block Group 1,G5030,S,991570,0,+39.5653883,-119.7154933
32,031,003305,1,320310033051,Block Group 1,G5030,S,1457947,0,+39.2547492,-119.9590733
32,031,003306,1,320310033061,Block Group 1,G5030,S,550517,0,+39.2488501,-119.9615430
32,031,003307,2,320310033072,Block Group 2,G5030,S,1217634,172816,+39.2354598,-119.9363307
32,031,003308,1,320310033081,Block Group 1,G5030,S,2421605,0,+39.2610010,-119.9806327
32,031,003514,1,320310035141,Block Group 1,G5030,S,4510955,0,+39.6510933,-119.6887415
32,031,001201,3,320310012013,Block Group 3,G5030,S,2806553,0,+39.5123193,-119.8804981
32,031,002107,2,320310021072,Block Group 2,G5030,S,599972,0,+39.5093666,-119.7847116
32,031,002407,1,320310024071,Block Group 1,G5030,S,457845,0,+39.5399490,-119.8684578
32,031,003308,2,320310033082,Block Group 2,G5030,S,9664175,72094,+39.2775713,-119.9528743
32,003,005439,1,320030054391,Block Group 1,G5030,S,230762,0,+36.0648860,-114.9960170
32,031,002618,2,320310026182,Block Group 2,G5030,S,34211399,0,+39.7065475,-119.8617057
32,031,002706,3,320310027063,Block Group 3,G5030,S,1041813,0,+39.6058784,-119.7752837
32,031,003106,4,320310031064,Block Group 4,G5030,S,311771,0,+39.5442713,-119.7305098
32,031,003203,1,320310032031,Block Group 1,G5030,S,7722646,0,+39.3507416,-119.8173323
32,031,000201,1,320310002011,Block Group 1,G5030,S,698561,0,+39.5090431,-119.7945324
32,031,000201,2,320310002012,Block Group 2,G5030,S,376888,0,+39.5102897,-119.8018358
32,031,000202,2,320310002022,Block Group 2,G5030,S,241915,0,+39.5157671,-119.8055565
32,003,001713,1,320030017131,Block Group 1,G5030,S,678388,0,+36.1114478,-115.0871780
32,031,980300,1,320319803001,Block Group 1,G5030,S,269498433,18144,+39.3840940,-119.9354393
32,031,000900,1,320310009001,Block Group 1,G5030,S,251809,0,+39.4978490,-119.7912771
32,031,001015,2,320310010152,Block Group 2,G5030,S,488364,0,+39.5028085,-119.8117520
32,031,001015,1,320310010151,Block Group 1,G5030,S,2117485,0,+39.4919650,-119.8189567
32,031,001015,3,320310010153,Block Group 3,G5030,S,881884,0,+39.4851419,-119.8306163
32,031,001014,2,320310010142,Block Group 2,G5030,S,6816818,149648,+39.4711102,-119.8390836
32,031,002401,2,320310024012,Block Group 2,G5030,S,1017443,53792,+39.5443186,-119.8479783
32,031,002407,2,320310024072,Block Group 2,G5030,S,1047383,0,+39.5406125,-119.8816159
32,031,002407,3,320310024073,Block Group 3,G5030,S,752644,0,+39.5342077,-119.8739094
32,031,002406,1,320310024061,Block Group 1,G5030,S,607433,0,+39.5377512,-119.8566690
32,031,002406,2,320310024062,Block Group 2,G5030,S,611299,0,+39.5332977,-119.8523820
32,031,002802,2,320310028022,Block Group 2,G5030,S,380429,0,+39.5476088,-119.7667926
32,031,002103,1,320310021031,Block Group 1,G5030,S,12164875,0,+39.4681926,-119.7091852
32,031,002204,1,320310022041,Block Group 1,G5030,S,508057,0,+39.4805811,-119.7847502
32,031,001103,4,320310011034,Block Group 4,G5030,S,6119140,14,+39.4871460,-119.8800385
32,031,002603,1,320310026031,Block Group 1,G5030,S,15155511,1973899,+39.6676563,-119.9170238
32,031,001005,1,320310010051,Block Group 1,G5030,S,548871,0,+39.4804625,-119.8039638
32,031,001005,2,320310010052,Block Group 2,G5030,S,993953,3056,+39.4892858,-119.8065351
32,031,001012,1,320310010121,Block Group 1,G5030,S,5954902,0,+39.4444268,-119.7878330
32,031,001013,2,320310010132,Block Group 2,G5030,S,8177209,0,+39.4296896,-119.8068644
32,031,002706,1,320310027061,Block Group 1,G5030,S,729792,0,+39.6107603,-119.7658069
32,031,001013,1,320310010131,Block Group 1,G5030,S,9799049,0,+39.3957648,-119.8141808
32,031,001901,2,320310019012,Block Group 2,G5030,S,211420,0,+39.5376798,-119.7752455
32,031,002406,3,320310024063,Block Group 3,G5030,S,988135,0,+39.5297622,-119.8577430
32,031,002500,3,320310025003,Block Group 3,G5030,S,2526811,0,+39.5565112,-119.8364008
32,031,002500,2,320310025002,Block Group 2,G5030,S,1603865,17757,+39.5443177,-119.8280098
32,031,002618,3,320310026183,Block Group 3,G5030,S,11586943,56449,+39.6952922,-119.8251003
32,031,001101,1,320310011011,Block Group 1,G5030,S,436159,0,+39.5156958,-119.8389973
32,031,001103,2,320310011032,Block Group 2,G5030,S,838155,0,+39.5082760,-119.8709572
32,031,001104,2,320310011042,Block Group 2,G5030,S,868953,0,+39.5027817,-119.8262569
32,031,001104,3,320310011043,Block Group 3,G5030,S,849871,0,+39.4908167,-119.8321956
32,031,001104,4,320310011044,Block Group 4,G5030,S,1102409,0,+39.4953872,-119.8363979
32,031,002618,4,320310026184,Block Group 4,G5030,S,4844531,0,+39.6262530,-119.8362490
32,031,980100,1,320319801001,Block Group 1,G5030,S,15233599,0,+39.6691276,-119.8859334
32,031,002706,2,320310027062,Block Group 2,G5030,S,962853,0,+39.6038465,-119.7639594
32,031,002618,1,320310026181,Block Group 1,G5030,S,17267042,156857,+39.6522197,-119.8056135
32,003,003306,3,320030033063,Block Group 3,G5030,S,738784,0,+36.2540233,-115.2142787
32,033,970200,4,320339702004,Block Group 4,G5030,S,4172495171,71018,+39.2335536,-115.3490954
32,033,970200,3,320339702003,Block Group 3,G5030,S,1970885955,669686,+38.9676099,-114.8489444
32,033,970200,1,320339702001,Block Group 1,G5030,S,15073786,0,+39.2433581,-114.8492462
32,033,970300,1,320339703001,Block Group 1,G5030,S,912167,0,+39.2570389,-114.8669376
32,033,970200,2,320339702002,Block Group 2,G5030,S,10143057,0,+39.2299455,-114.8740347
32,033,970300,3,320339703003,Block Group 3,G5030,S,88037600,0,+39.2737520,-114.9126979
32,033,970100,1,320339701001,Block Group 1,G5030,S,16755163765,22685880,+39.5742448,-114.8154403
32,033,970300,2,320339703002,Block Group 2,G5030,S,1169463,0,+39.2562640,-114.8783182
32,510,000900,4,325100009004,Block Group 4,G5030,S,597328,0,+39.1815948,-119.7289906
32,510,001001,3,325100010013,Block Group 3,G5030,S,568788,0,+39.1751322,-119.7276979
32,005,001600,1,320050016001,Block Group 1,G5030,S,5496046,317954,+39.0133320,-119.9235975
32,005,002200,1,320050022001,Block Group 1,G5030,S,17949750,0,+39.0650311,-119.7208859
32,005,002000,2,320050020002,Block Group 2,G5030,S,2866102,0,+39.0863977,-119.7833959
32,003,000517,2,320030005172,Block Group 2,G5030,S,425954,0,+36.1712894,-115.0659996
32,003,005703,1,320030057031,Block Group 1,G5030,S,83348633,0,+35.7574354,-115.2960733
32,003,005856,1,320030058561,Block Group 1,G5030,S,1864999,0,+36.0372782,-115.2871563
32,003,005703,3,320030057033,Block Group 3,G5030,S,1302380419,38545178,+35.3471066,-114.8541294
32,003,002985,1,320030029851,Block Group 1,G5030,S,5015449,0,+36.0475906,-115.1956921
32,510,990000,0,325109900000,Block Group 0,G5030,S,0,29684290,+39.1412571,-119.9741471
32,003,000101,4,320030001014,Block Group 4,G5030,S,514846,0,+36.1842462,-115.1858921
32,003,000106,3,320030001063,Block Group 3,G5030,S,309019,0,+36.1718759,-115.2104460
32,003,000108,1,320030001081,Block Group 1,G5030,S,312728,0,+36.1770989,-115.2081478
32,003,000109,2,320030001092,Block Group 2,G5030,S,220889,0,+36.1785898,-115.2123322
32,003,000106,1,320030001061,Block Group 1,G5030,S,387915,0,+36.1681860,-115.2109787
32,510,000100,1,325100001001,Block Group 1,G5030,S,1377690,0,+39.1658712,-119.7700765
32,510,000100,2,325100001002,Block Group 2,G5030,S,587481,0,+39.1611073,-119.7757354
32,510,000100,3,325100001003,Block Group 3,G5030,S,537555,0,+39.1570911,-119.7715833
32,510,000200,1,325100002001,Block Group 1,G5030,S,1234719,0,+39.1838193,-119.7759223
32,510,000200,3,325100002003,Block Group 3,G5030,S,845820,0,+39.1718985,-119.7743689
32,510,000900,2,325100009002,Block Group 2,G5030,S,3581514,0,+39.1914831,-119.7290344
32,510,000400,2,325100004002,Block Group 2,G5030,S,2201317,0,+39.1961680,-119.7573086
32,510,000400,3,325100004003,Block Group 3,G5030,S,617696,0,+39.1945668,-119.7710972
32,510,000501,2,325100005012,Block Group 2,G5030,S,342226,0,+39.1878433,-119.7631283
32,510,000502,2,325100005022,Block Group 2,G5030,S,548833,0,+39.1730445,-119.7575281
32,510,000800,2,325100008002,Block Group 2,G5030,S,3234557,29169,+39.1134806,-119.7564943
32,003,003412,2,320030034122,Block Group 2,G5030,S,619903,0,+36.2289933,-115.2381132
32,003,005716,3,320030057163,Block Group 3,G5030,S,1190296,0,+35.9444520,-115.0822752
32,023,980500,1,320239805001,Block Group 1,G5030,S,10826417371,16598890,+37.3124044,-116.4307324
32,003,000516,3,320030005163,Block Group 3,G5030,S,289996,0,+36.1704931,-115.0915370
32,003,000518,2,320030005182,Block Group 2,G5030,S,242826,0,+36.1629023,-115.0950228
32,003,000519,4,320030005194,Block Group 4,G5030,S,160053,0,+36.1604124,-115.0714782
32,007,950800,1,320079508001,Block Group 1,G5030,S,1641941,0,+40.8436863,-115.7597712
32,003,002203,3,320030022033,Block Group 3,G5030,S,327486,0,+36.1401224,-115.2063553
32,003,002201,2,320030022012,Block Group 2,G5030,S,317739,0,+36.1406340,-115.1828057
32,007,950900,1,320079509001,Block Group 1,G5030,S,458052,0,+40.8359598,-115.7733993
32,007,951000,1,320079510001,Block Group 1,G5030,S,466160,0,+40.8314320,-115.7691213
32,007,951300,1,320079513001,Block Group 1,G5030,S,2243384,0,+40.8418603,-115.7358057
32,007,950200,1,320079502001,Block Group 1,G5030,S,7400420748,21991537,+40.6298333,-115.0099297
32,007,951700,3,320079517003,Block Group 3,G5030,S,2714109512,546705,+41.7605872,-114.4436065
32,003,004921,4,320030049214,Block Group 4,G5030,S,333275,0,+36.1613158,-115.0489382
32,003,002844,1,320030028441,Block Group 1,G5030,S,972948,0,+36.0027950,-115.1436438
32,003,000700,2,320030007002,Block Group 2,G5030,S,220903,0,+36.1675962,-115.1441505
32,003,002976,2,320030029762,Block Group 2,G5030,S,782533,0,+36.0516705,-115.2485462
32,003,002203,1,320030022031,Block Group 1,G5030,S,353832,0,+36.1407541,-115.2021037
32,510,000501,3,325100005013,Block Group 3,G5030,S,274947,0,+39.1823645,-119.7635001
32,510,000602,1,325100006021,Block Group 1,G5030,S,676097,0,+39.1668862,-119.7569085
32,510,000601,2,325100006012,Block Group 2,G5030,S,1260927,0,+39.1567595,-119.7597817
32,510,000602,2,325100006022,Block Group 2,G5030,S,2548711,98474,+39.1673424,-119.7446076
32,510,000501,5,325100005015,Block Group 5,G5030,S,1264168,12795,+39.1869171,-119.7547831
32,510,000601,3,325100006013,Block Group 3,G5030,S,418874,0,+39.1587321,-119.7348056
32,510,000601,1,325100006011,Block Group 1,G5030,S,1912062,0,+39.1550727,-119.7470178
32,003,001502,2,320030015022,Block Group 2,G5030,S,309049,0,+36.1572401,-115.0964031
32,003,000519,2,320030005192,Block Group 2,G5030,S,222954,0,+36.1639047,-115.0738366
32,003,002980,3,320030029803,Block Group 3,G5030,S,327022,0,+36.0541496,-115.2385472
32,003,002905,1,320030029051,Block Group 1,G5030,S,340735,0,+36.1572978,-115.2392148
32,003,000203,1,320030002031,Block Group 1,G5030,S,517383,0,+36.1735386,-115.1681807
32,003,005313,2,320030053132,Block Group 2,G5030,S,373176,0,+36.0514122,-115.0871381
32,003,004709,2,320030047092,Block Group 2,G5030,S,316789,0,+36.1924684,-115.0643830
32,003,002948,1,320030029481,Block Group 1,G5030,S,657101,0,+36.1107924,-115.2294342
32,003,005501,2,320030055012,Block Group 2,G5030,S,31520028,83408,+35.9219171,-114.8861225
32,003,004500,4,320030045004,Block Group 4,G5030,S,338484,0,+36.2140208,-115.1185729
32,003,005421,1,320030054211,Block Group 1,G5030,S,512588,0,+36.0612257,-114.9612460
32,003,001300,4,320030013004,Block Group 4,G5030,S,320886,0,+36.1522595,-115.1382296
32,003,004920,2,320030049202,Block Group 2,G5030,S,667428,0,+36.1704005,-115.0576923
32,003,005502,1,320030055021,Block Group 1,G5030,S,11465463,0,+35.9861248,-114.8121325
32,003,002825,1,320030028251,Block Group 1,G5030,S,630933,0,+36.0967150,-115.0962957
32,029,970200,3,320299702003,Block Group 3,G5030,S,51789494,0,+39.2973791,-119.6439609
32,021,970700,1,320219707001,Block Group 1,G5030,S,146218180,131680,+38.4875552,-118.5538176
32,021,970700,3,320219707003,Block Group 3,G5030,S,127040616,191773,+38.5703286,-118.6009588
32,003,003215,2,320030032152,Block Group 2,G5030,S,296656,0,+36.2001400,-115.2744476
32,003,007600,2,320030076002,Block Group 2,G5030,S,346847665,4417632,+36.6760549,-114.3763313
32,003,000514,3,320030005143,Block Group 3,G5030,S,342457,0,+36.1753079,-115.0850599
32,003,004401,3,320030044013,Block Group 3,G5030,S,205270,0,+36.2049985,-115.1183672
32,003,001004,4,320030010044,Block Group 4,G5030,S,596749,0,+36.1481674,-115.2039780
32,003,005807,1,320030058071,Block Group 1,G5030,S,332587,0,+36.1425299,-115.3019624
32,003,005321,1,320030053211,Block Group 1,G5030,S,555514,0,+36.0291902,-115.0827537
32,003,003421,3,320030034213,Block Group 3,G5030,S,465459,0,+36.1924934,-115.2476395
32,003,006800,2,320030068002,Block Group 2,G5030,S,125674,0,+36.0953775,-115.1386389
32,003,005705,1,320030057051,Block Group 1,G5030,S,208406918,950439,+35.1485812,-114.7375884
32,003,003409,1,320030034091,Block Group 1,G5030,S,755152,0,+36.2435517,-115.2413002
32,003,002303,1,320030023031,Block Group 1,G5030,S,375318,0,+36.1393389,-115.1574737
32,003,002981,1,320030029811,Block Group 1,G5030,S,517123,0,+36.0535153,-115.2149468
32,003,002996,1,320030029961,Block Group 1,G5030,S,81770,0,+36.1208619,-115.1958405
32,003,004712,5,320030047125,Block Group 5,G5030,S,153835,0,+36.2330895,-115.0641684
32,013,010701,3,320130107013,Block Group 3,G5030,S,1965037,0,+40.9756946,-117.7246522
32,013,010600,2,320130106002,Block Group 2,G5030,S,332843904,355687,+41.1994529,-117.6155284
32,013,010702,2,320130107022,Block Group 2,G5030,S,167373708,0,+40.9233742,-117.6650160
32,007,951500,2,320079515002,Block Group 2,G5030,S,1169293962,1819275,+40.3108094,-114.1779346
32,007,951300,2,320079513002,Block Group 2,G5030,S,5585655,0,+40.8499267,-115.7384807
32,003,002937,2,320030029372,Block Group 2,G5030,S,309195,0,+36.1316042,-115.2123144
32,003,002958,3,320030029583,Block Group 3,G5030,S,162447,0,+36.0943176,-115.2362697
32,003,003005,3,320030030053,Block Group 3,G5030,S,336017,0,+36.1708457,-115.2482622
32,003,003313,1,320030033131,Block Group 1,G5030,S,627194,0,+36.3132510,-115.2114845
32,003,003240,3,320030032403,Block Group 3,G5030,S,412807,0,+36.2316058,-115.3031116
32,003,002970,2,320030029702,Block Group 2,G5030,S,157026,0,+36.0950467,-115.2143823
32,003,003227,2,320030032272,Block Group 2,G5030,S,760144,0,+36.1632674,-115.3190530
32,003,003309,3,320030033093,Block Group 3,G5030,S,1311861,0,+36.2798187,-115.2154440
32,003,005904,1,320030059041,Block Group 1,G5030,S,51720779,0,+36.8095566,-114.1444944
32,003,003419,5,320030034195,Block Group 5,G5030,S,206257,0,+36.1974096,-115.2298072
32,003,003626,2,320030036262,Block Group 2,G5030,S,461100,0,+36.2645107,-115.1112738
32,003,006204,1,320030062041,Block Group 1,G5030,S,6264193,0,+36.2147741,-115.0225122
32,003,003634,2,320030036342,Block Group 2,G5030,S,381787,0,+36.2595294,-115.1752113
32,003,002844,2,320030028442,Block Group 2,G5030,S,326937,0,+36.0029525,-115.1526280
32,003,004301,1,320030043011,Block Group 1,G5030,S,197223,0,+36.2060790,-115.1087409
32,003,004713,4,320030047134,Block Group 4,G5030,S,167919,0,+36.2122135,-115.0916606
32,003,004926,2,320030049262,Block Group 2,G5030,S,412015,0,+36.1412163,-115.0320414
32,003,005613,4,320030056134,Block Group 4,G5030,S,2026197371,290338348,+36.2985033,-114.6187030
32,003,005437,1,320030054371,Block Group 1,G5030,S,17708369,1272345,+36.1045511,-114.9246307
32,003,005318,1,320030053181,Block Group 1,G5030,S,983840,0,+36.0359470,-115.0752384
32,003,005346,2,320030053462,Block Group 2,G5030,S,577759,0,+35.9952633,-115.1060296
32,003,005358,1,320030053581,Block Group 1,G5030,S,489024,0,+35.9943094,-114.9908716
32,003,005435,2,320030054352,Block Group 2,G5030,S,63498696,0,+36.0392597,-114.9055716
32,003,005434,1,320030054341,Block Group 1,G5030,S,670199,0,+36.0453450,-114.9544592
32,003,005502,4,320030055024,Block Group 4,G5030,S,27182610,0,+35.9469312,-114.8052239
32,003,005613,2,320030056132,Block Group 2,G5030,S,79410752,131371,+36.5568298,-114.3704615
32,003,005702,3,320030057023,Block Group 3,G5030,S,4367522,1065550,+35.1228581,-114.6303379
32,003,004710,3,320030047103,Block Group 3,G5030,S,220169,0,+36.1904005,-115.0960819
32,023,960100,2,320239601002,Block Group 2,G5030,S,16723148308,7928439,+38.6230573,-116.0171922
32,023,960200,2,320239602002,Block Group 2,G5030,S,55007796,0,+38.0940201,-117.1720546
32,510,000701,1,325100007011,Block Group 1,G5030,S,583074,0,+39.1451193,-119.7549925
32,510,000300,1,325100003001,Block Group 1,G5030,S,33992808,8242,+39.1900910,-119.8257882
32,510,000800,3,325100008003,Block Group 3,G5030,S,20462686,167269,+39.1289297,-119.7254128
32,510,001002,1,325100010021,Block Group 1,G5030,S,163120537,935847,+39.1412276,-119.6444041
32,510,001001,1,325100010011,Block Group 1,G5030,S,307164,0,+39.1692864,-119.7280928
32,510,000300,3,325100003003,Block Group 3,G5030,S,4987898,651,+39.1834860,-119.7888148
32,510,000701,3,325100007013,Block Group 3,G5030,S,742136,0,+39.1456906,-119.7627759
32,005,990000,0,320059900000,Block Group 0,G5030,S,0,63376813,+39.0496953,-119.9753730
32,003,003414,2,320030034142,Block Group 2,G5030,S,1362127,0,+36.2250013,-115.2135383
